departure_time,trip_id,route_id,service_id,trip_headsign,route_long_name
08:30,727405_17800_20251002,154_154110_1_20251002,5,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
08:47,727401_7823_20251002,100_100140_1_20251002,1,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
08:47,727407_5570_20251002,100_100140_1_20251002,7,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
08:47,727403_12600_20251002,100_100140_1_20251002,3,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
08:47,727405_17367_20251002,100_100140_1_20251002,5,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
08:47,727404_14980_20251002,100_100140_1_20251002,4,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
08:47,727402_10210_20251002,100_100140_1_20251002,2,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
08:55,727404_15430_20251002,154_154120_1_20251002,4,八代産交,４：松橋駅→宮原～八代駅→八代産交
08:55,727405_17820_20251002,154_154120_1_20251002,5,八代産交,４：松橋駅→宮原～八代駅→八代産交
08:55,727402_10663_20251002,154_154120_1_20251002,2,八代産交,４：松橋駅→宮原～八代駅→八代産交
08:55,727401_8273_20251002,154_154120_1_20251002,1,八代産交,４：松橋駅→宮原～八代駅→八代産交
08:55,727403_13041_20251002,154_154120_1_20251002,3,八代産交,４：松橋駅→宮原～八代駅→八代産交
09:00,727404_15411_20251002,154_154110_1_20251002,4,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
09:00,727402_10644_20251002,154_154110_1_20251002,2,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
09:00,727401_8254_20251002,154_154110_1_20251002,1,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
09:00,727403_13022_20251002,154_154110_1_20251002,3,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
09:00,727405_17801_20251002,154_154110_1_20251002,5,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
09:00,727406_3798_20251002,100_100140_1_20251002,6,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
09:20,727306_3441_20251002,50_50120_1_20251002,6,三角産交,松橋駅→大口～三角病院→三角産交
09:20,727301_7330_20251002,50_50120_1_20251002,1,三角産交,松橋駅→大口～三角病院→三角産交
09:20,727302_9719_20251002,50_50120_1_20251002,2,三角産交,松橋駅→大口～三角病院→三角産交
09:20,727303_12109_20251002,50_50120_1_20251002,3,三角産交,松橋駅→大口～三角病院→三角産交
09:20,727304_14487_20251002,50_50120_1_20251002,4,三角産交,松橋駅→大口～三角病院→三角産交
09:20,727305_16876_20251002,50_50120_1_20251002,5,三角産交,松橋駅→大口～三角病院→三角産交
09:40,727406_4145_20251002,154_154120_1_20251002,6,八代産交,４：松橋駅→宮原～八代駅→八代産交
09:40,727407_5904_20251002,154_154120_1_20251002,7,八代産交,４：松橋駅→宮原～八代駅→八代産交
09:40,727401_8274_20251002,154_154120_1_20251002,1,八代産交,４：松橋駅→宮原～八代駅→八代産交
